year,certificate,length,genres,category,rating,metascore,total_votes,US_box_office
2009.0,PG-13,129.0,"Comedy, Drama, Romance",Romance,6.4,47.0,162504.0,93953653.0
2001.0,PG-13,102.0,"Comedy, Romance",Romance,5.7,44.0,54634.0,93607673.0
1955.0,G,76.0,"Animation, Adventure, Comedy",Romance,7.3,78.0,123481.0,93600000.0
2002.0,PG-13,101.0,"Comedy, Romance",Romance,6.1,42.0,107865.0,93354851.0
2012.0,PG-13,123.0,"Comedy, Romance",Romance,6.5,51.0,44224.0,91547205.0
2001.0,PG-13,112.0,"Drama, Music, Romance",Romance,6.2,53.0,57640.0,91057006.0
2008.0,V,112.0,"Comedy, Drama, Family",Romance,4.8,57.0,58226.0,90559416.0
2009.0,R,96.0,"Comedy, Romance",Romance,6.4,28.0,205244.0,88915214.0
2006.0,PG-13,97.0,"Comedy, Romance",Romance,5.6,47.0,74879.0,88715192.0
2004.0,PG-13,90.0,"Comedy, Romance",Romance,6.0,44.0,126394.0,88097164.0
1999.0,PG-13,113.0,"Action, Crime, Romance",Romance,6.3,54.0,107960.0,87704396.0
1950.0,G,74.0,"Animation, Family, Fantasy",Romance,7.3,85.0,146273.0,85000000.0
2014.0,R,97.0,"Comedy, Romance",Romance,4.9,39.0,48391.0,84525432.0
2011.0,PG-13,118.0,"Comedy, Drama, Romance",Romance,7.4,68.0,473891.0,84351197.0
2014.0,N-16,109.0,"Comedy, Romance",Romance,6.0,39.0,131177.0,83911193.0
2011.0,N-16,110.0,"Action, Drama, Fantasy",Romance,6.0,46.0,161008.0,83504017.0
2005.0,R,134.0,"Drama, Romance",Romance,7.7,87.0,324023.0,83043761.0
2005.0,PG-13,101.0,"Comedy, Romance",Romance,5.6,31.0,56836.0,82931301.0
2005.0,PG,95.0,"Adventure, Comedy, Family",Romance,4.7,27.0,29634.0,82674398.0
1995.0,PG,103.0,"Comedy, Drama, Romance",Romance,6.7,67.0,92634.0,81057016.0
2004.0,PG-13,123.0,"Drama, Romance",Romance,7.8,53.0,522214.0,81001787.0
2010.0,PG-13,133.0,"Biography, Drama, Romance",Romance,5.8,50.0,89368.0,80574010.0
2011.0,N-7,102.0,"Comedy, Family, Fantasy",Romance,5.2,30.0,57645.0,80360843.0
2008.0,PG-13,99.0,"Comedy, Romance",Romance,6.1,36.0,165446.0,80277646.0
1998.0,PG-13,97.0,"Comedy, Music, Romance",Romance,6.8,59.0,135381.0,80245725.0
2009.0,N-7,102.0,"Comedy, Drama, Family",Romance,4.5,47.0,39826.0,79566871.0
1998.0,PG-13,114.0,"Drama, Fantasy, Romance",Romance,6.7,54.0,113860.0,78685114.0
1996.0,R,162.0,"Drama, Romance, War",Romance,7.4,87.0,179193.0,78651430.0
2004.0,PG-13,128.0,"Comedy, Drama, Romance",Romance,7.4,55.0,408290.0,77872883.0
2008.0,N-7,111.0,"Comedy, Romance",Romance,6.1,47.0,154507.0,76808654.0
1995.0,PG,106.0,"Comedy, Family, Romance",Romance,6.1,49.0,34661.0,76594000.0
2000.0,PG-13,125.0,"Comedy, Drama, Fantasy",Romance,6.8,42.0,104212.0,75793305.0
2006.0,PG-13,110.0,"Comedy, Romance",Romance,5.6,46.0,78499.0,75628110.0
1992.0,R,112.0,"Action, Adventure, Drama",Romance,7.7,76.0,151190.0,75505856.0
1998.0,PG-13,169.0,"Drama, Romance, Western",Romance,6.6,65.0,39046.0,75383563.0
1991.0,R,132.0,"Drama, Romance",Romance,6.8,65.0,16339.0,74787599.0
1998.0,PG-13,102.0,"Action, Adventure, Comedy",Romance,5.8,51.0,72855.0,74329966.0
1964.0,G,170.0,"Drama, Family, Musical",Romance,7.8,95.0,86773.0,72000000.0
2001.0,V,97.0,"Comedy, Drama, Romance",Romance,6.7,66.0,226976.0,71543427.0
1995.0,PG-13,135.0,"Drama, Romance",Romance,7.6,69.0,73455.0,71516617.0
2000.0,PG-13,121.0,"Drama, Romance",Romance,7.2,64.0,178185.0,71509363.0
2004.0,R,127.0,"Comedy, Drama, Romance",Romance,7.5,94.0,179739.0,71503593.0
2009.0,R,105.0,"Comedy, Romance",Romance,7.0,70.0,194214.0,71440011.0
1993.0,PG,101.0,"Comedy, Fantasy, Romance",Romance,8.0,72.0,581265.0,70906973.0
2001.0,PG-13,114.0,"Comedy, Drama, Fantasy",Romance,5.9,48.0,127446.0,70836296.0
1993.0,PG-13,103.0,"Comedy, Drama, Romance",Romance,7.0,53.0,43211.0,70172621.0
1992.0,R,117.0,"Comedy, Drama, Romance",Romance,5.5,45.0,26190.0,70100000.0
1995.0,PG-13,101.0,"Comedy, Romance",Romance,6.7,46.0,24325.0,69870000.0
1995.0,PG-13,103.0,"Comedy, Romance",Romance,5.5,47.0,35219.0,69700000.0
1999.0,R,113.0,"Crime, Romance, Thriller",Romance,6.8,72.0,87070.0,69304264.0
2005.0,PG-13,105.0,"Comedy, Romance",Romance,5.9,49.0,40493.0,68915888.0
2000.0,PG-13,98.0,"Comedy, Romance, Sport",Romance,6.0,52.0,87793.0,68379000.0
2009.0,PG-13,108.0,"Drama, Romance, Thriller",Romance,5.0,25.0,29847.0,68261644.0
2012.0,R,134.0,"Comedy, Romance",Romance,6.2,59.0,128111.0,67544505.0
2001.0,R,123.0,"Adventure, Comedy, Crime",Romance,6.1,43.0,103377.0,66808615.0
1994.0,R,133.0,"Drama, Romance, War",Romance,7.6,45.0,149814.0,66638883.0
2013.0,PG-13,98.0,"Comedy, Horror, Romance",Romance,6.8,60.0,219514.0,66380662.0
1998.0,V,128.0,"Adventure, Comedy, Drama",Romance,6.5,64.0,121248.0,66308518.0
2003.0,N-7,125.0,"Adventure, Drama, Fantasy",Romance,8.0,58.0,416105.0,66257002.0
2005.0,V,101.0,"Adventure, Comedy, Family",Romance,4.8,47.0,45227.0,66023816.0
1998.0,PG-13,121.0,"Comedy, Drama, Romance",Romance,7.0,66.0,69717.0,65705771.0
1999.0,R,88.0,"Comedy, Romance",Romance,5.7,30.0,71024.0,65538755.0
2006.0,PG-13,104.0,"Crime, Drama, Music",Romance,6.5,48.0,110940.0,65328121.0
2014.0,PG-13,106.0,"Comedy, Romance",Romance,5.8,38.0,19807.0,65182182.0
2012.0,N-13,112.0,"Comedy, Music, Romance",Romance,7.1,66.0,277361.0,65001093.0
1995.0,PG-13,114.0,"Comedy, Drama, Romance",Romance,6.8,67.0,52928.0,65000000.0
2006.0,V,85.0,"Animation, Adventure, Comedy",Romance,6.6,74.0,113672.0,64665672.0
2009.0,N-7,102.0,"Comedy, Drama, Fantasy",Romance,6.4,48.0,181683.0,64167069.0
2017.0,R,123.0,"Adventure, Drama, Fantasy",Romance,7.3,87.0,372837.0,63859435.0
1997.0,PG-13,90.0,"Comedy, Romance",Romance,6.4,70.0,38786.0,63856929.0
2012.0,N-13,100.0,"Comedy, Drama, Romance",Romance,6.3,65.0,40845.0,63536011.0
2009.0,PG-13,107.0,"Drama, Fantasy, Romance",Romance,7.1,47.0,140817.0,63414846.0
1999.0,PG-13,95.0,"Comedy, Romance",Romance,5.9,51.0,84820.0,63366989.0
2006.0,PG-13,107.0,"Comedy, Drama, Romance",Romance,5.3,45.0,10606.0,63318000.0
1993.0,PG-13,110.0,"Comedy, Romance",Romance,6.8,76.0,49208.0,63270710.0
2006.0,PG-13,136.0,"Comedy, Romance",Romance,6.9,52.0,252535.0,63224849.0
2008.0,R,111.0,"Comedy, Drama, Romance",Romance,7.1,67.0,264834.0,63172463.0
2010.0,PG,108.0,"Drama, Music, Romance",Romance,6.0,33.0,81592.0,62950384.0
1992.0,R,112.0,"Crime, Drama, Romance",Romance,7.2,90.0,51157.0,62549000.0
2011.0,PG-13,106.0,"Romance, Sci-Fi, Thriller",Romance,7.0,60.0,244511.0,62495645.0
2005.0,N-7,102.0,"Comedy, Fantasy, Romance",Romance,4.8,34.0,69454.0,62252415.0
2005.0,V,144.0,"Biography, Drama, History",Romance,8.0,69.0,176525.0,61649911.0
2007.0,PG-13,115.0,"Drama, Music, Romance",Romance,5.5,44.0,21748.0,61356221.0
1997.0,PG-13,116.0,"Action, Adventure, Romance",Romance,6.3,50.0,62684.0,61355436.0
2000.0,PG-13,100.0,"Comedy, Drama, Music",Romance,5.7,27.0,106695.0,60786269.0
2012.0,PG-13,101.0,"Drama, Mystery, Romance",Romance,6.5,39.0,101743.0,60457138.0
2001.0,PG-13,103.0,"Comedy, Romance",Romance,5.3,33.0,76593.0,60400856.0
2008.0,PG-13,99.0,"Comedy, Romance",Romance,6.0,55.0,42487.0,60269340.0
2010.0,PG-13,121.0,"Comedy, Drama, Romance",Romance,4.7,43.0,9104.0,60095852.0
2005.0,N-7,103.0,"Comedy, Drama, Romance",Romance,6.3,56.0,62399.0,60062868.0
1998.0,PG-13,114.0,"Drama, Romance",Romance,6.1,42.0,24667.0,60053195.0
1991.0,V,102.0,"Comedy, Drama, Family",Romance,6.9,56.0,72695.0,59847242.0
2003.0,R,135.0,"Comedy, Drama, Romance",Romance,7.6,55.0,437766.0,59696144.0
2016.0,N-13,94.0,"Comedy, Romance",Romance,6.0,37.0,28405.0,59689605.0
1992.0,PG-13,140.0,"Adventure, Drama, Romance",Romance,6.6,49.0,59169.0,58883840.0
2009.0,N-7,89.0,"Comedy, Romance",Romance,5.5,24.0,100661.0,58715510.0
2011.0,PG-13,122.0,"Drama, Romance",Romance,6.9,52.0,111446.0,58709717.0
1992.0,PG,89.0,"Adventure, Comedy, Family",Romance,4.9,50.0,41420.0,58662452.0
2010.0,PG-13,92.0,"Comedy, Drama, Romance",Romance,7.0,72.0,360388.0,58401464.0
2003.0,R,139.0,"Action, Drama, Romance",Romance,7.4,67.0,66899.0,58331254.0
2013.0,PG,114.0,"Adventure, Comedy, Drama",Romance,7.3,54.0,294136.0,58236838.0
2008.0,PG-13,98.0,"Drama, Music, Romance",Romance,6.2,50.0,80021.0,58017783.0
2004.0,N-7,106.0,"Comedy, Drama, Music",Romance,6.1,47.0,43760.0,57890460.0
1963.0,G,192.0,"Biography, Drama, History",Romance,7.0,60.0,29552.0,57777778.0
1997.0,PG-13,116.0,"Comedy, Drama, Romance",Romance,8.6,59.0,625933.0,57598247.0
1999.0,PG-13,126.0,"Drama, Romance",Romance,7.4,75.0,93367.0,57545092.0
2005.0,PG-13,145.0,"Drama, Romance",Romance,7.4,54.0,138303.0,57490508.0
2001.0,PG-13,127.0,"Drama, Musical, Romance",Romance,7.6,66.0,267145.0,57386607.0
2004.0,PG-13,98.0,"Comedy, Fantasy, Romance",Romance,6.2,57.0,167930.0,57231747.0
2011.0,PG-13,96.0,"Comedy, Fantasy, Romance",Romance,7.7,81.0,389215.0,56816662.0
1995.0,PG-13,97.0,"Comedy, Romance",Romance,6.8,68.0,185233.0,56631572.0
2001.0,PG-13,132.0,"Action, Adventure, Romance",Romance,6.9,56.0,172180.0,56569702.0
2002.0,PG-13,118.0,"Comedy, Drama, Romance",Romance,5.9,63.0,33111.0,56399184.0
2016.0,N-13,106.0,"Drama, Romance",Romance,7.4,51.0,210106.0,56245075.0
2003.0,PG-13,95.0,"Comedy, Romance",Romance,5.5,28.0,67657.0,56127162.0
2011.0,R,109.0,"Comedy, Romance",Romance,6.5,63.0,340869.0,55802754.0
1998.0,PG-13,113.0,"Drama, Fantasy, Romance",Romance,7.1,44.0,102480.0,55485043.0
1999.0,PG-13,107.0,"Comedy, Drama, Romance",Romance,6.1,60.0,83590.0,55474756.0
2009.0,PG-13,115.0,"Comedy, Fantasy, Romance",Romance,5.8,34.0,84941.0,55250026.0
2012.0,PG-13,103.0,"Action, Comedy, Romance",Romance,6.3,31.0,176307.0,54760791.0
2019.0,R,117.0,"Comedy, Fantasy, Romance",Romance,5.3,49.0,23013.0,54611903.0
2006.0,R,110.0,"Action, Adventure, Fantasy",Romance,5.5,43.0,56344.0,54607383.0
2011.0,PG-13,118.0,"Comedy, Romance",Romance,5.7,22.0,82402.0,54544638.0
1993.0,PG,105.0,"Action, Adventure, Comedy",Romance,6.4,43.0,50812.0,53898845.0
1996.0,R,135.0,"Comedy, Drama, Romance",Romance,6.4,60.0,46246.0,53854588.0
2007.0,PG-13,126.0,"Comedy, Drama, Romance",Romance,7.0,39.0,200452.0,53695808.0
1995.0,PG,127.0,"Comedy, Drama, Romance",Romance,6.3,56.0,36927.0,53672080.0
2005.0,PG,88.0,"Comedy, Family, Fantasy",Romance,5.5,38.0,26751.0,53412862.0
2010.0,PG-13,115.0,"Comedy, Drama, Romance",Romance,6.5,39.0,123170.0,53374681.0
2005.0,PG,77.0,"Animation, Drama, Family",Romance,7.3,83.0,246002.0,53359111.0
2010.0,PG,105.0,"Adventure, Comedy, Drama",Romance,6.5,50.0,92494.0,53032453.0
1999.0,PG-13,105.0,"Comedy, Romance",Romance,5.4,46.0,32468.0,52888180.0
1999.0,R,106.0,"Comedy, Drama, Romance",Romance,6.5,50.0,41813.0,52885587.0
1999.0,PG-13,126.0,"Drama, Romance",Romance,6.3,39.0,35893.0,52880016.0
2002.0,R,124.0,"Drama, Romance, Thriller",Romance,6.7,63.0,80654.0,52801000.0
1994.0,R,117.0,"Comedy, Drama, Romance",Romance,7.1,81.0,140257.0,52700832.0
2005.0,PG,95.0,"Comedy, Family, Romance",Romance,5.6,45.0,36281.0,52580895.0
2013.0,PG-13,100.0,"Comedy, Drama, Romance",Romance,4.9,28.0,5897.0,52440051.0
2006.0,PG,99.0,"Drama, Fantasy, Romance",Romance,6.8,52.0,140779.0,52330111.0
2011.0,PG-13,113.0,"Comedy, Drama, Music",Romance,5.9,58.0,46495.0,51802742.0
1994.0,V,82.0,"Comedy, Family, Romance",Romance,6.3,45.0,43251.0,51764950.0
1959.0,G,75.0,"Animation, Family, Fantasy",Romance,7.2,85.0,135778.0,51600000.0
2004.0,V,95.0,"Comedy, Family, Romance",Romance,5.9,25.0,81133.0,51438175.0
2004.0,PG-13,143.0,"Drama, Musical, Romance",Romance,7.2,40.0,116473.0,51268815.0
2007.0,R,123.0,"Drama, Mystery, Romance",Romance,7.8,85.0,252383.0,50927067.0
1995.0,R,106.0,"Comedy, Drama, Romance",Romance,5.7,62.0,12755.0,50892160.0
2000.0,V,89.0,"Animation, Adventure, Comedy",Romance,6.9,51.0,84897.0,50863742.0
2005.0,PG-13,116.0,"Comedy, Drama, Romance",Romance,5.8,36.0,13707.0,50633099.0
2007.0,PG-13,104.0,"Comedy, Music, Romance",Romance,6.5,59.0,97703.0,50572589.0
2014.0,PG-13,107.0,"Drama, Fantasy, Music",Romance,6.7,46.0,116151.0,50474843.0
2018.0,PG-13,112.0,"Comedy, Romance",Romance,6.0,42.0,34564.0,50316123.0
2001.0,PG-13,90.0,"Comedy, Romance",Romance,6.9,52.0,104162.0,50294317.0
2014.0,PG,95.0,"Animation, Adventure, Comedy",Romance,7.3,67.0,64740.0,50151543.0
1994.0,PG,115.0,"Drama, Family, Romance",Romance,7.3,87.0,52495.0,50083616.0
1995.0,PG-13,102.0,"Drama, Romance",Romance,6.7,54.0,31724.0,50012507.0
2008.0,N-7,165.0,"Adventure, Comedy, Drama",Romance,6.6,53.0,119359.0,49554002.0
2007.0,PG-13,119.0,"Comedy, Drama, Romance",Romance,6.3,63.0,8678.0,49121934.0
2018.0,N-13,110.0,"Comedy, Romance",Romance,5.5,48.0,49257.0,48795601.0
2019.0,PG-13,89.0,"Comedy, Fantasy, Romance",Romance,5.9,60.0,63275.0,48791187.0
2014.0,R,100.0,"Comedy, Romance",Romance,6.1,62.0,22766.0,48637684.0
1997.0,PG-13,121.0,"Action, Adventure, Crime",Romance,3.9,23.0,74919.0,48608066.0
2006.0,PG-13,83.0,"Comedy, Romance",Romance,2.8,11.0,57297.0,48548426.0
2003.0,PG,113.0,"Adventure, Family, Fantasy",Romance,6.8,64.0,66715.0,48462608.0
2005.0,N-7,95.0,"Comedy, Drama, Fantasy",Romance,6.7,47.0,99579.0,48318130.0
2008.0,N-7,97.0,"Comedy, Romance",Romance,5.5,55.0,79495.0,48237389.0
2004.0,PG,93.0,"Comedy, Family, Fantasy",Romance,4.3,39.0,11294.0,48116322.0
2003.0,PG,102.0,"Action, Adventure, Comedy",Romance,5.1,41.0,33029.0,47811138.0
2001.0,PG-13,118.0,"Comedy, Fantasy, Romance",Romance,6.4,44.0,79138.0,47121859.0
2010.0,PG-13,100.0,"Action, Comedy, Romance",Romance,5.5,21.0,87609.0,47059963.0
2016.0,N-16,110.0,"Comedy, Drama, Romance",Romance,6.1,51.0,81270.0,46843513.0
1998.0,PG-13,104.0,"Comedy, Drama, Fantasy",Romance,6.3,46.0,72925.0,46683377.0
2005.0,N-7,129.0,"Action, Adventure, Romance",Romance,6.0,47.0,93369.0,46464023.0
2011.0,PG-13,124.0,"Comedy, Drama, Romance",Romance,7.2,62.0,90417.0,46412041.0
1996.0,PG-13,120.0,"Drama, Romance",Romance,6.7,60.0,211230.0,46351345.0
2014.0,N-13,117.0,"Comedy, Romance",Romance,6.5,31.0,120250.0,46294610.0
2008.0,PG-13,101.0,"Comedy, Romance",Romance,5.9,37.0,68006.0,46012734.0
2016.0,N-16,98.0,"Comedy, Romance",Romance,6.0,51.0,82770.0,46007113.0
2004.0,PG-13,110.0,"Comedy, Drama, Romance",Romance,6.4,66.0,53592.0,45806659.0
2019.0,N-13,116.0,"Drama, Romance",Romance,7.2,53.0,44501.0,45729221.0
2012.0,N-7,94.0,"Comedy, Drama, Romance",Romance,7.8,84.0,319715.0,45512466.0
2014.0,PG-13,97.0,"Drama, Romance, Sci-Fi",Romance,6.5,47.0,112175.0,45089048.0
2011.0,R,105.0,"Comedy, Romance",Romance,5.8,45.0,120081.0,45060734.0
1998.0,PG-13,178.0,"Drama, Fantasy, Romance",Romance,7.2,43.0,215838.0,44619100.0
1967.0,PG-13,123.0,"Drama, Music, Romance",Romance,6.1,49.0,7522.0,44432255.0
1994.0,PG,111.0,"Adventure, Family, Romance",Romance,6.0,63.0,16484.0,44342956.0
2009.0,PG,104.0,"Comedy, Romance",Romance,5.9,38.0,74857.0,44277350.0
2008.0,PG-13,119.0,"Comedy, Drama, Romance",Romance,6.2,63.0,27106.0,44087387.0
2005.0,PG-13,98.0,"Comedy, Romance",Romance,5.9,46.0,30701.0,43894863.0
2007.0,PG-13,91.0,"Comedy, Romance",Romance,5.3,25.0,38019.0,43799818.0
2003.0,N-7,113.0,"Comedy, Drama, Romance",Romance,6.8,52.0,47802.0,43610723.0
2018.0,PG,86.0,"Animation, Adventure, Comedy",Romance,5.2,36.0,10540.0,43242871.0
1995.0,V,136.0,"Drama, Romance",Romance,7.6,84.0,102980.0,43182776.0
2007.0,PG,104.0,"Comedy, Drama, Romance",Romance,6.3,50.0,71066.0,43107979.0
2005.0,PG-13,97.0,"Comedy, Drama, Romance",Romance,5.5,35.0,54261.0,43000262.0
2017.0,R,120.0,"Comedy, Drama, Romance",Romance,7.5,86.0,121742.0,42872467.0
1987.0,PG,90.0,"Comedy, Fantasy, Romance",Romance,6.0,21.0,29269.0,42721196.0
2007.0,PG-13,102.0,"Comedy, Romance",Romance,5.7,26.0,37391.0,42674040.0
2003.0,PG,94.0,"Adventure, Comedy, Family",Romance,5.5,56.0,35898.0,42672630.0
2015.0,N-13,112.0,"Drama, Fantasy, Romance",Romance,7.2,51.0,155592.0,42478175.0
2008.0,PG-13,104.0,"Comedy, Romance",Romance,5.5,46.0,13469.0,42436517.0
2010.0,PG-13,107.0,"Drama, Music, Romance",Romance,6.2,45.0,55780.0,42400223.0
2005.0,PG-13,104.0,"Comedy, Drama, Romance",Romance,6.2,56.0,42494.0,42071069.0
2004.0,PG-13,131.0,"Comedy, Drama, Romance",Romance,6.4,48.0,79342.0,42044321.0
2008.0,PG-13,100.0,"Comedy, Drama, Romance",Romance,4.4,45.0,6508.0,41939392.0
2008.0,PG-13,97.0,"Drama, Romance",Romance,6.0,39.0,23377.0,41850659.0
2002.0,PG-13,110.0,"Drama, Romance",Romance,7.5,80.0,124762.0,41675994.0
2001.0,PG-13,123.0,"Comedy, Crime, Drama",Romance,6.5,60.0,65483.0,41575141.0
2002.0,PG-13,101.0,"Comedy, Drama, Romance",Romance,7.0,75.0,173167.0,41385278.0
2002.0,PG,101.0,"Drama, Romance",Romance,7.4,35.0,199758.0,41227069.0
2012.0,PG-13,110.0,"Comedy, Drama, Romance",Romance,5.7,41.0,70044.0,41152203.0
2006.0,PG-13,89.0,"Comedy, Romance",Romance,5.8,41.0,79806.0,41011711.0
2018.0,N-13,110.0,"Comedy, Drama, Romance",Romance,7.6,72.0,98752.0,40826341.0
2009.0,PG-13,125.0,"Comedy, Crime, Romance",Romance,6.1,69.0,47855.0,40572825.0
2002.0,PG-13,104.0,"Drama, Romance, Sport",Romance,5.7,61.0,30114.0,40390647.0
2001.0,PG-13,123.0,"Comedy, Crime, Romance",Romance,6.2,47.0,51709.0,40336607.0
2004.0,N-7,108.0,"Comedy, Drama, Romance",Romance,6.0,44.0,106913.0,40226215.0
1993.0,R,121.0,"Drama, Music, Romance",Romance,7.6,89.0,79226.0,40158000.0
2006.0,PG-13,113.0,"Comedy, Drama, Fantasy",Romance,7.5,67.0,219412.0,40137776.0
2016.0,N-13,124.0,"Action, Drama, Romance",Romance,7.1,60.0,142116.0,40098064.0
2006.0,PG-13,110.0,"Drama, Fantasy, Mystery",Romance,7.6,68.0,355288.0,39868642.0
2009.0,R,112.0,"Drama, Music, Romance",Romance,7.2,83.0,84279.0,39462438.0
2018.0,N-13,103.0,"Comedy, Drama, Romance",Romance,5.8,46.0,22818.0,39282227.0
1999.0,PG-13,148.0,"Drama, History, Romance",Romance,6.7,56.0,35757.0,39263420.0
2011.0,PG-13,112.0,"Comedy, Drama, Romance",Romance,5.9,36.0,57711.0,39046489.0
2005.0,PG,119.0,"Comedy, Drama, Romance",Romance,6.5,66.0,54301.0,39008741.0
1995.0,PG-13,111.0,"Comedy, Drama, Romance",Romance,6.6,50.0,47036.0,38896854.0
1986.0,PG-13,94.0,"Comedy, Horror, Musical",Romance,7.0,81.0,66237.0,38747385.0
2007.0,PG-13,127.0,"Adventure, Family, Fantasy",Romance,7.6,66.0,255566.0,38634938.0
2014.0,N-18,94.0,"Comedy, Romance",Romance,5.1,36.0,107642.0,38543473.0
2012.0,N-13,123.0,"Comedy, Drama, Musical",Romance,5.9,47.0,74030.0,38518613.0
2005.0,PG,129.0,"Drama, Romance",Romance,7.8,82.0,260246.0,38405088.0
2006.0,PG-13,112.0,"Adventure, Comedy, Romance",Romance,6.5,52.0,29222.0,38360195.0
1999.0,R,97.0,"Drama, Romance",Romance,6.8,56.0,179650.0,38328567.0
2015.0,PG-13,117.0,"Drama, Romance",Romance,7.5,88.0,131693.0,38322743.0
1999.0,PG-13,97.0,"Comedy, Drama, Romance",Romance,7.3,70.0,298846.0,38176108.0
2002.0,R,96.0,"Comedy, Romance",Romance,5.6,53.0,70703.0,37950822.0
1994.0,PG,101.0,"Comedy, Drama, Romance",Romance,6.4,64.0,36088.0,37800323.0
2000.0,PG-13,103.0,"Drama, Romance",Romance,5.7,24.0,25083.0,37752931.0
1998.0,R,124.0,"Comedy, Drama, Romance",Romance,5.7,56.0,6900.0,37672350.0
2011.0,PG-13,100.0,"Fantasy, Horror, Mystery",Romance,5.5,29.0,108155.0,37662162.0
2006.0,PG,101.0,"Adventure, Drama, Family",Romance,6.8,52.0,10121.0,37629831.0
1995.0,PG-13,134.0,"Action, Adventure, Drama",Romance,6.0,57.0,68563.0,37600435.0
1998.0,R,123.0,"Comedy, Crime, Drama",Romance,7.0,85.0,86331.0,37562568.0
2010.0,PG-13,104.0,"Comedy, Romance",Romance,5.4,34.0,48329.0,37490007.0
2004.0,PG-13,119.0,"Comedy, Drama, Romance",Romance,6.0,38.0,35419.0,37486138.0
2015.0,N-13,123.0,"Drama, Romance",Romance,7.1,33.0,76937.0,37446117.0
2006.0,PG-13,115.0,"Comedy, Drama, Romance",Romance,6.2,39.0,32158.0,37442180.0
2011.0,R,137.0,"Biography, Drama, Romance",Romance,6.5,59.0,122836.0,37306030.0
2000.0,PG-13,128.0,"Comedy, Drama, Romance",Romance,6.3,60.0,49866.0,37047880.0
2003.0,PG-13,92.0,"Comedy, Drama, Romance",Romance,6.2,33.0,35292.0,36922190.0
2000.0,PG-13,106.0,"Drama, Romance",Romance,5.7,52.0,20031.0,36805288.0
2007.0,R,116.0,"Comedy, Romance",Romance,5.8,46.0,86572.0,36787257.0
1994.0,PG-13,109.0,"Comedy, Romance, Sci-Fi",Romance,4.6,59.0,65159.0,36763355.0
1993.0,PG-13,95.0,"Comedy, Drama, Romance",Romance,5.9,33.0,17441.0,36448200.0
1984.0,PG,93.0,"Comedy, Fantasy, Romance",Romance,6.7,68.0,16857.0,36403064.0
1972.0,NC-17,129.0,"Drama, Romance",Romance,7.0,77.0,50007.0,36144824.0
2003.0,PG,105.0,"Comedy, Drama, Family",Romance,5.8,41.0,59660.0,35990505.0
2014.0,N-13,123.0,"Biography, Drama, Romance",Romance,7.7,72.0,405758.0,35893537.0
1996.0,PG-13,105.0,"Biography, Drama, Music",Romance,7.7,87.0,51435.0,35811509.0
1993.0,PG-13,104.0,"Adventure, Comedy, Musical",Romance,6.7,44.0,116527.0,35739755.0
2011.0,PG-13,98.0,"Comedy, Drama, Romance",Romance,6.1,41.0,63622.0,35608245.0
2003.0,PG-13,100.0,"Comedy, Crime, Romance",Romance,6.2,71.0,91869.0,35327628.0
2000.0,PG,90.0,"Comedy, Family, Romance",Romance,3.7,27.0,21771.0,35268275.0
1999.0,PG-13,137.0,"Drama, Romance, Sport",Romance,6.6,43.0,31941.0,35168395.0
1993.0,PG-13,120.0,"Action, Biography, Drama",Romance,7.0,69.0,27898.0,35112679.0
2012.0,N-7,99.0,"Drama, Music, Romance",Romance,6.4,43.0,53818.0,35074677.0
2012.0,PG-13,129.0,"Comedy, Drama, Romance",Romance,5.6,43.0,7454.0,35025791.0
2011.0,R,100.0,"Comedy, Drama, Romance",Romance,7.6,72.0,315816.0,35014192.0
1981.0,PG,140.0,"Adventure, Drama, Fantasy",Romance,7.4,56.0,57333.0,34967437.0
2007.0,R,101.0,"Comedy, Romance",Romance,5.6,19.0,85871.0,34925283.0
1997.0,R,100.0,"Comedy, Romance",Romance,6.1,49.0,23491.0,34656904.0
2004.0,R,108.0,"Drama, Romance, Sci-Fi",Romance,8.3,89.0,914424.0,34400301.0
2008.0,R,124.0,"Drama, Romance",Romance,7.6,58.0,230767.0,34194407.0
1999.0,R,120.0,"Comedy, Drama, Romance",Romance,6.8,61.0,9359.0,34102780.0
1996.0,PG-13,97.0,"Comedy, Romance",Romance,6.2,64.0,24973.0,34073143.0
2015.0,N-13,101.0,"Comedy, Romance",Romance,6.5,56.0,84127.0,34017854.0
2017.0,PG-13,96.0,"Drama, Romance",Romance,6.4,52.0,33291.0,34000284.0
1999.0,PG-13,102.0,"Comedy, Crime, Romance",Romance,5.9,49.0,35323.0,33864342.0
2009.0,PG-13,99.0,"Comedy, Romance",Romance,4.8,17.0,39772.0,33860010.0
2000.0,PG-13,120.0,"Comedy, Drama, Romance",Romance,6.8,30.0,31775.0,33771174.0
2005.0,R,129.0,"Drama, Mystery, Romance",Romance,7.4,82.0,132639.0,33579797.0
2008.0,PG,122.0,"Drama, Fantasy, Romance",Romance,6.6,28.0,21408.0,33456317.0
2001.0,R,122.0,"Comedy, Romance",Romance,8.3,69.0,705522.0,33225499.0
2015.0,PG,122.0,"Comedy, Drama, Romance",Romance,6.6,51.0,31505.0,33078266.0
2005.0,N-7,130.0,"Comedy, Drama, Romance",Romance,6.4,60.0,59405.0,32880591.0
2010.0,PG-13,129.0,"Drama, Fantasy, Romance",Romance,6.4,56.0,90440.0,32746941.0
2010.0,N-7,91.0,"Comedy, Romance",Romance,5.6,25.0,60034.0,32669555.0
