index,year,certificate,length,category,rating,metascore,total_votes,US_box_office,index,first_genre,second_genre,third_genre
321,2011.0,PG-13,119.0,Comedy,5.8,39.0,155337.0,98780042.0,262,Action,Comedy,Crime
322,2010.0,PG-13,88.0,Comedy,6.3,56.0,152660.0,98711404.0,263,Comedy,Crime,Romance
323,2007.0,G,95.0,Comedy,6.8,61.0,87785.0,97822171.0,264,Animation,Adventure,Comedy
324,2008.0,PG-13,104.0,Comedy,6.8,46.0,336428.0,97690976.0,265,Comedy,Romance,
325,2016.0,N-16,89.0,Comedy,6.1,66.0,176422.0,97685686.0,266,Animation,Adventure,Comedy
326,1999.0,PG,78.0,Comedy,4.2,36.0,45516.0,97403112.0,267,Action,Adventure,Comedy
329,2007.0,PG-13,103.0,Comedy,4.1,27.0,68814.0,95673607.0,268,Comedy,Romance,
331,2010.0,R,146.0,Comedy,4.5,27.0,74550.0,95347692.0,269,Comedy,Drama,Romance
332,1996.0,PG,105.0,Comedy,5.7,38.0,41004.0,95318203.0,270,Comedy,Drama,Fantasy
334,2008.0,PG,91.0,Comedy,3.8,41.0,22876.0,94514402.0,271,Adventure,Comedy,Drama
335,1998.0,PG-13,136.0,Comedy,6.7,63.0,169445.0,94095523.0,272,Action,Adventure,Comedy
336,2002.0,PG-13,105.0,Comedy,5.3,45.0,84362.0,94011225.0,273,Comedy,Drama,Romance
337,2009.0,PG-13,129.0,Comedy,6.4,47.0,162504.0,93953653.0,274,Comedy,Drama,Romance
338,2001.0,PG-13,102.0,Comedy,5.7,44.0,54634.0,93607673.0,275,Comedy,Romance,
339,1955.0,G,76.0,Comedy,7.3,78.0,123481.0,93600000.0,276,Animation,Adventure,Comedy
340,2007.0,PG-13,97.0,Comedy,7.4,42.0,231032.0,93466502.0,277,Adventure,Comedy,Drama
341,2001.0,PG,87.0,Comedy,5.1,47.0,56692.0,93385515.0,278,Action,Comedy,Family
342,2002.0,PG-13,101.0,Comedy,6.1,42.0,107865.0,93354851.0,279,Comedy,Romance,
343,1997.0,PG,93.0,Comedy,5.3,37.0,84656.0,92977226.0,280,Comedy,Family,Sci-Fi
345,2012.0,PG-13,123.0,Comedy,6.5,51.0,44224.0,91547205.0,281,Comedy,Romance,
348,2016.0,PG-13,102.0,Comedy,5.9,32.0,53519.0,91221830.0,282,Action,Comedy,Crime
349,1998.0,PG-13,125.0,Comedy,6.8,58.0,61198.0,91137662.0,283,Comedy,Drama,
350,1998.0,PG,83.0,Comedy,6.5,72.0,146471.0,90757863.0,284,Animation,Adventure,Comedy
351,2006.0,PG-13,83.0,Comedy,5.1,40.0,113950.0,90710620.0,285,Comedy,Horror,
352,2007.0,PG,110.0,Comedy,6.1,44.0,59206.0,90648202.0,286,Comedy,Family,Sport
353,2000.0,R,116.0,Comedy,6.6,49.0,222744.0,90570999.0,287,Comedy,,
354,2008.0,V,112.0,Comedy,4.8,57.0,58226.0,90559416.0,288,Comedy,Drama,Family
355,2009.0,PG-13,103.0,Comedy,4.5,50.0,11345.0,90485233.0,289,Comedy,Crime,Drama
356,1996.0,PG,88.0,Comedy,6.5,59.0,163360.0,90463534.0,290,Animation,Adventure,Comedy
357,2015.0,N-16,100.0,Comedy,6.0,34.0,123528.0,90411453.0,291,Comedy,Crime,
359,2010.0,PG-13,111.0,Comedy,7.0,60.0,290221.0,90380162.0,292,Action,Comedy,Crime
360,2013.0,V,91.0,Comedy,5.7,39.0,42453.0,90288712.0,293,Animation,Adventure,Comedy
361,2003.0,PG-13,95.0,Comedy,4.8,47.0,61631.0,90186328.0,294,Comedy,,
364,2009.0,R,96.0,Comedy,6.4,28.0,205244.0,88915214.0,295,Comedy,Romance,
365,2006.0,PG-13,97.0,Comedy,5.6,47.0,74879.0,88715192.0,296,Comedy,Romance,
366,2011.0,PG,120.0,Comedy,7.1,75.0,87655.0,88631237.0,297,Adventure,Comedy,Family
367,2004.0,PG-13,101.0,Comedy,6.1,55.0,138560.0,88237754.0,298,Comedy,Crime,
368,2004.0,PG-13,90.0,Comedy,6.0,44.0,126394.0,88097164.0,299,Comedy,Romance,
370,2008.0,R,111.0,Comedy,6.9,64.0,316946.0,87341380.0,300,Action,Comedy,Crime
373,2012.0,N-13,85.0,Comedy,6.1,50.0,124715.0,86907746.0,301,Comedy,,
376,2014.0,N-13,109.0,Comedy,5.6,36.0,129088.0,86208010.0,302,Comedy,,
377,2017.0,V,86.0,Comedy,3.3,12.0,56341.0,86089513.0,303,Animation,Adventure,Comedy
378,2004.0,N-7,97.0,Comedy,7.0,66.0,336263.0,86058055.0,304,Comedy,,
379,2014.0,N-7,118.0,Comedy,5.3,33.0,34285.0,85911262.0,305,Comedy,Drama,Family
380,2015.0,V,92.0,Comedy,5.0,33.0,17004.0,85886987.0,306,Animation,Adventure,Comedy
381,2002.0,PG,100.0,Comedy,5.2,66.0,61045.0,85846429.0,307,Action,Adventure,Comedy
382,2004.0,PG,87.0,Comedy,7.1,66.0,79527.0,85417988.0,308,Animation,Action,Adventure
384,1981.0,R,106.0,Comedy,6.9,68.0,65770.0,85297000.0,309,Comedy,War,
385,2004.0,PG-13,94.0,Comedy,7.2,63.0,331063.0,85288303.0,310,Comedy,,
386,2006.0,V,86.0,Comedy,6.1,49.0,86824.0,85105259.0,311,Animation,Adventure,Comedy
387,2018.0,N-13,130.0,Comedy,8.2,69.0,382737.0,85080171.0,312,Biography,Comedy,Drama
388,2014.0,R,97.0,Comedy,4.9,39.0,48391.0,84525432.0,313,Comedy,Romance,
389,2006.0,G,97.0,Comedy,4.8,32.0,33715.0,84500122.0,314,Adventure,Comedy,Family
390,2017.0,V,108.0,Comedy,6.7,58.0,48994.0,84410380.0,315,Animation,Adventure,Comedy
391,2011.0,PG-13,118.0,Comedy,7.4,68.0,473891.0,84351197.0,316,Comedy,Drama,Romance
392,1940.0,G,88.0,Comedy,7.4,99.0,131812.0,84254167.0,317,Animation,Comedy,Family
393,2004.0,PG,93.0,Comedy,5.1,34.0,50285.0,84216833.0,318,Adventure,Comedy,Family
394,2020.0,R,109.0,Comedy,6.1,60.0,168766.0,84158461.0,319,Action,Adventure,Comedy
395,2014.0,N-16,109.0,Comedy,6.0,39.0,131177.0,83911193.0,320,Comedy,Romance,
399,2014.0,PG,92.0,Comedy,6.7,53.0,79649.0,83348920.0,321,Animation,Adventure,Comedy
400,2013.0,N-7,125.0,Comedy,7.5,65.0,152566.0,83301580.0,322,Biography,Comedy,Drama
401,2018.0,V,96.0,Comedy,6.6,60.0,34322.0,83240103.0,323,Animation,Adventure,Comedy
402,2013.0,V,96.0,Comedy,6.4,58.0,84955.0,83028128.0,324,Animation,Adventure,Comedy
403,2006.0,V,97.0,Comedy,6.3,68.0,37433.0,82985708.0,325,Adventure,Comedy,Family
404,2005.0,PG-13,101.0,Comedy,5.6,31.0,56836.0,82931301.0,326,Comedy,Romance,
405,2005.0,PG,95.0,Comedy,4.7,27.0,29634.0,82674398.0,327,Adventure,Comedy,Family
406,2011.0,R,115.0,Comedy,7.3,84.0,233022.0,82584160.0,328,Comedy,Drama,
407,2005.0,PG,94.0,Comedy,5.5,34.0,54908.0,82571173.0,329,Adventure,Comedy,Family
408,2014.0,N-16,104.0,Comedy,6.4,30.0,127457.0,82390774.0,330,Action,Comedy,Crime
409,2006.0,N-7,93.0,Comedy,5.7,38.0,81746.0,82226474.0,331,Adventure,Comedy,Crime
410,2016.0,N-13,112.0,Comedy,6.0,40.0,84695.0,82051601.0,332,Action,Adventure,Comedy
412,1970.0,R,116.0,Comedy,7.4,80.0,67561.0,81600000.0,333,Comedy,Drama,War
413,2015.0,N-16,115.0,Comedy,6.3,48.0,185538.0,81476385.0,334,Comedy,,
414,2003.0,PG-13,109.0,Comedy,7.1,82.0,269827.0,81261177.0,335,Comedy,Music,
416,2002.0,PG,99.0,Comedy,5.2,29.0,25416.0,81172560.0,336,Adventure,Comedy,Family
417,1995.0,PG,103.0,Comedy,6.7,67.0,92634.0,81057016.0,337,Comedy,Drama,Romance
421,2019.0,N-16,110.0,Comedy,6.3,79.0,84445.0,80553967.0,338,Comedy,Crime,Drama
422,2011.0,N-7,102.0,Comedy,5.2,30.0,57645.0,80360843.0,339,Comedy,Family,Fantasy
423,2008.0,PG-13,99.0,Comedy,6.1,36.0,165446.0,80277646.0,340,Comedy,Romance,
424,2005.0,PG-13,104.0,Comedy,5.1,33.0,75750.0,80270227.0,341,Comedy,,
425,1998.0,PG-13,97.0,Comedy,6.8,59.0,135381.0,80245725.0,342,Comedy,Music,Romance
426,2006.0,PG,92.0,Comedy,5.8,52.0,81635.0,80197993.0,343,Comedy,Family,Sport
427,2015.0,N-7,103.0,Comedy,6.3,60.0,81141.0,80080379.0,344,Adventure,Comedy,Family
428,2019.0,N-13,114.0,Comedy,5.6,38.0,109890.0,80001807.0,345,Action,Adventure,Comedy
430,2012.0,PG-13,113.0,Comedy,6.2,55.0,248107.0,79727149.0,346,Comedy,Fantasy,Horror
431,2009.0,N-7,102.0,Comedy,4.5,47.0,39826.0,79566871.0,347,Comedy,Drama,Family
434,2015.0,N-13,105.0,Comedy,5.5,27.0,132352.0,78747585.0,348,Action,Comedy,Fantasy
437,2011.0,PG-13,104.0,Comedy,6.2,59.0,134430.0,78046570.0,349,Action,Comedy,Crime
438,2014.0,N-13,118.0,Comedy,6.1,52.0,124984.0,78031620.0,350,Comedy,Drama,History
440,2004.0,PG-13,128.0,Comedy,7.4,55.0,408290.0,77872883.0,351,Comedy,Drama,Romance
441,2018.0,N-13,111.0,Comedy,5.6,43.0,36150.0,77339130.0,352,Comedy,,
442,2012.0,PG,105.0,Comedy,6.0,36.0,24867.0,77267296.0,353,Comedy,Family,
443,2020.0,PG,101.0,Comedy,5.6,26.0,48876.0,77047065.0,354,Adventure,Comedy,Family
444,2008.0,N-7,111.0,Comedy,6.1,47.0,154507.0,76808654.0,355,Comedy,Romance,
445,1979.0,V,95.0,Comedy,7.6,74.0,32897.0,76657000.0,356,Adventure,Comedy,Family
446,1995.0,PG,106.0,Comedy,6.1,49.0,34661.0,76594000.0,357,Comedy,Family,Romance
449,2010.0,PG-13,109.0,Comedy,6.3,46.0,180692.0,76423035.0,358,Action,Adventure,Comedy
450,2014.0,V,95.0,Comedy,7.2,77.0,98948.0,76271832.0,359,Adventure,Comedy,Family
451,1992.0,R,115.0,Comedy,6.8,65.0,75435.0,76253806.0,360,Comedy,Drama,Sport
452,2016.0,N-7,102.0,Comedy,6.7,71.0,54262.0,76233151.0,361,Action,Adventure,Comedy
455,2003.0,PG,99.0,Comedy,5.0,34.0,43154.0,75847266.0,362,Comedy,Family,Fantasy
456,2000.0,PG-13,125.0,Comedy,6.8,42.0,104212.0,75793305.0,363,Comedy,Drama,Fantasy
457,2002.0,PG-13,102.0,Comedy,6.3,66.0,29631.0,75782105.0,364,Comedy,Drama,
459,2006.0,PG-13,110.0,Comedy,5.6,46.0,78499.0,75628110.0,365,Comedy,Romance,
460,2011.0,N-7,124.0,Comedy,7.1,58.0,135270.0,75624550.0,366,Comedy,Drama,Family
461,2009.0,R,88.0,Comedy,7.6,73.0,521113.0,75590286.0,367,Adventure,Comedy,Fantasy
462,2003.0,R,88.0,Comedy,7.1,54.0,215887.0,75585093.0,368,Comedy,,
463,2017.0,R,118.0,Comedy,6.9,47.0,187607.0,75468583.0,369,Action,Comedy,Crime
464,2004.0,V,80.0,Comedy,5.0,27.0,79681.0,75369589.0,370,Animation,Comedy,Family
466,1998.0,PG-13,102.0,Comedy,5.8,51.0,72855.0,74329966.0,371,Action,Adventure,Comedy
469,2017.0,V,89.0,Comedy,6.2,69.0,25086.0,73921000.0,372,Animation,Action,Comedy
470,2004.0,N-7,99.0,Comedy,5.4,22.0,44614.0,73780539.0,373,Comedy,Family,
471,1988.0,N-7,92.0,Comedy,7.5,70.0,264574.0,73707461.0,374,Comedy,Fantasy,
473,2006.0,V,91.0,Comedy,6.6,68.0,101892.0,73661010.0,375,Animation,Comedy,Family
475,2019.0,PG-13,109.0,Comedy,4.5,39.0,3814.0,73257045.0,376,Comedy,,
476,2016.0,PG-13,103.0,Comedy,4.6,30.0,7766.0,73159525.0,377,Comedy,Drama,Horror
477,2009.0,PG,100.0,Comedy,5.4,51.0,21783.0,73034460.0,378,Comedy,Family,Sci-Fi
478,2010.0,PG-13,114.0,Comedy,5.9,56.0,101376.0,73026337.0,379,Comedy,,
479,2006.0,PG,90.0,Comedy,5.6,42.0,28021.0,72779000.0,380,Animation,Adventure,Comedy
480,2006.0,R,92.0,Comedy,7.0,66.0,66691.0,72778712.0,381,Documentary,Action,Comedy
481,2016.0,V,87.0,Comedy,6.8,56.0,56282.0,72679278.0,382,Animation,Adventure,Comedy
482,1994.0,PG-13,86.0,Comedy,6.9,37.0,277838.0,72217000.0,383,Comedy,,
484,2017.0,R,104.0,Comedy,5.6,42.0,45158.0,72110659.0,384,Comedy,,
485,1995.0,R,105.0,Comedy,6.9,82.0,76076.0,72077000.0,385,Comedy,Crime,Thriller
486,2007.0,PG,116.0,Comedy,5.6,42.0,40796.0,72006777.0,386,Comedy,Family,Fantasy
487,2006.0,PG,99.0,Comedy,5.5,33.0,56598.0,71726025.0,387,Adventure,Comedy,Family
490,1999.0,PG,102.0,Comedy,7.3,70.0,150142.0,71583916.0,388,Adventure,Comedy,Sci-Fi
491,2001.0,V,97.0,Comedy,6.7,66.0,226976.0,71543427.0,389,Comedy,Drama,Romance
492,2004.0,R,127.0,Comedy,7.5,94.0,179739.0,71503593.0,390,Comedy,Drama,Romance
493,2009.0,R,105.0,Comedy,7.0,70.0,194214.0,71440011.0,391,Comedy,Romance,
495,2001.0,R,83.0,Comedy,5.3,29.0,149960.0,71308997.0,392,Comedy,Horror,
498,2015.0,PG,94.0,Comedy,4.4,13.0,34456.0,71038190.0,393,Action,Comedy,Crime
499,2013.0,V,105.0,Comedy,5.3,34.0,38197.0,71017784.0,394,Animation,Adventure,Comedy
501,1993.0,PG,101.0,Comedy,8.0,72.0,581265.0,70906973.0,395,Comedy,Fantasy,Romance
502,2001.0,PG-13,114.0,Comedy,5.9,48.0,127446.0,70836296.0,396,Comedy,Drama,Fantasy
503,2004.0,PG-13,109.0,Comedy,5.6,41.0,131528.0,70831760.0,397,Comedy,Crime,
506,2013.0,R,123.0,Comedy,6.7,59.0,14966.0,70525195.0,398,Comedy,Drama,
507,2015.0,N-13,130.0,Comedy,7.8,81.0,366982.0,70259870.0,399,Biography,Comedy,Drama
509,1993.0,PG-13,103.0,Comedy,7.0,53.0,43211.0,70172621.0,400,Comedy,Drama,Romance
510,2006.0,N-7,99.0,Comedy,4.7,34.0,40725.0,70165972.0,401,Comedy,Crime,
512,1992.0,R,117.0,Comedy,5.5,45.0,26190.0,70100000.0,402,Comedy,Drama,Romance
513,1995.0,PG-13,101.0,Comedy,6.7,46.0,24325.0,69870000.0,403,Comedy,Romance,
514,1980.0,R,109.0,Comedy,6.2,59.0,23594.0,69847348.0,404,Comedy,War,
516,1995.0,PG-13,103.0,Comedy,5.5,47.0,35219.0,69700000.0,405,Comedy,Romance,
517,2000.0,PG,104.0,Comedy,6.1,45.0,40283.0,69691949.0,406,Comedy,Family,Fantasy
521,2005.0,PG-13,105.0,Comedy,5.9,49.0,40493.0,68915888.0,407,Comedy,Romance,
522,1993.0,PG,98.0,Comedy,7.0,60.0,93441.0,68856263.0,408,Adventure,Comedy,Family
523,2005.0,PG-13,124.0,Comedy,6.0,41.0,92461.0,68671925.0,409,Action,Adventure,Comedy
525,2018.0,N-7,105.0,Comedy,6.1,57.0,45799.0,68549695.0,410,Comedy,Family,Fantasy
526,2000.0,R,93.0,Comedy,6.4,55.0,158371.0,68540777.0,411,Comedy,,
527,1999.0,PG-13,93.0,Comedy,6.3,46.0,75529.0,68518533.0,412,Action,Comedy,Crime
528,2000.0,PG-13,98.0,Comedy,6.0,52.0,87793.0,68379000.0,413,Comedy,Romance,Sport
529,2011.0,PG,94.0,Comedy,6.0,53.0,88603.0,68224452.0,414,Comedy,Family,Fantasy
530,2012.0,R,134.0,Comedy,6.2,59.0,128111.0,67544505.0,415,Comedy,Romance,
531,2003.0,PG,117.0,Comedy,7.0,71.0,77979.0,67406573.0,416,Adventure,Comedy,Drama
532,2018.0,PG-13,118.0,Comedy,7.3,57.0,89413.0,67363237.0,417,Comedy,Drama,
533,2008.0,N-7,99.0,Comedy,6.8,61.0,220445.0,67294270.0,418,Comedy,,
538,2014.0,N-7,81.0,Comedy,6.2,54.0,40949.0,66954149.0,419,Comedy,Drama,Family
540,2001.0,R,123.0,Comedy,6.1,43.0,103377.0,66808615.0,420,Adventure,Comedy,Crime
542,2007.0,N-7,102.0,Comedy,7.0,67.0,110867.0,66661095.0,421,Biography,Comedy,Drama
544,1999.0,PG-13,97.0,Comedy,6.4,71.0,66533.0,66384775.0,422,Comedy,,
545,2013.0,PG-13,98.0,Comedy,6.8,60.0,219514.0,66380662.0,423,Comedy,Horror,Romance
546,1998.0,V,128.0,Comedy,6.5,64.0,121248.0,66308518.0,424,Adventure,Comedy,Drama
548,2005.0,V,101.0,Comedy,4.8,47.0,45227.0,66023816.0,425,Adventure,Comedy,Family
549,2015.0,N-16,115.0,Comedy,5.6,60.0,52449.0,66013057.0,426,Comedy,Drama,Music
550,1995.0,R,119.0,Comedy,6.9,41.0,240966.0,65807024.0,427,Action,Comedy,Crime
551,1998.0,PG-13,121.0,Comedy,7.0,66.0,69717.0,65705771.0,428,Comedy,Drama,Romance
553,2012.0,PG-13,114.0,Comedy,4.9,42.0,10063.0,65653242.0,429,Comedy,Crime,Drama
554,1999.0,R,88.0,Comedy,5.7,30.0,71024.0,65538755.0,430,Comedy,Romance,
555,2014.0,PG-13,106.0,Comedy,5.8,38.0,19807.0,65182182.0,431,Comedy,Romance,
556,2004.0,PG-13,106.0,Comedy,5.7,59.0,14234.0,65111277.0,432,Comedy,Drama,
557,2016.0,N-13,129.0,Comedy,6.5,46.0,250274.0,65075540.0,433,Action,Adventure,Comedy
558,2002.0,R,125.0,Comedy,7.1,85.0,122581.0,65016287.0,434,Comedy,Drama,
559,2012.0,N-13,112.0,Comedy,7.1,66.0,277361.0,65001093.0,435,Comedy,Music,Romance
560,1995.0,PG-13,114.0,Comedy,6.8,67.0,52928.0,65000000.0,436,Comedy,Drama,Romance
561,2002.0,V,77.0,Comedy,5.5,66.0,50503.0,64956806.0,437,Animation,Adventure,Comedy
564,2006.0,V,85.0,Comedy,6.6,74.0,113672.0,64665672.0,438,Animation,Adventure,Comedy
565,2017.0,PG,100.0,Comedy,7.2,43.0,65780.0,64508620.0,439,Adventure,Comedy,Drama
566,2015.0,N-16,101.0,Comedy,6.6,35.0,71179.0,64460211.0,440,Comedy,,
567,2002.0,R,87.0,Comedy,6.6,42.0,81629.0,64255312.0,441,Documentary,Action,Comedy
569,2001.0,PG-13,87.0,Comedy,5.5,32.0,21615.0,64186502.0,442,Comedy,Fantasy,
570,2009.0,N-7,102.0,Comedy,6.4,48.0,181683.0,64167069.0,443,Comedy,Drama,Fantasy
571,2016.0,V,94.0,Comedy,5.7,34.0,57341.0,64063008.0,444,Animation,Adventure,Comedy
572,2011.0,PG,117.0,Comedy,5.9,50.0,41881.0,64006466.0,445,Animation,Adventure,Comedy
573,2010.0,PG,120.0,Comedy,6.2,56.0,43049.0,64003625.0,446,Comedy,Drama,Family
575,2005.0,V,100.0,Comedy,6.2,62.0,79452.0,63946815.0,447,Adventure,Comedy,Family
576,2013.0,PG-13,105.0,Comedy,6.6,48.0,128477.0,63914167.0,448,Comedy,Drama,
577,1997.0,PG-13,90.0,Comedy,6.4,70.0,38786.0,63856929.0,449,Comedy,Romance,
579,1987.0,N-13,118.0,Comedy,6.6,67.0,62572.0,63766510.0,450,Comedy,Fantasy,Horror
580,1946.0,G,94.0,Comedy,7.1,54.0,11412.0,63717040.0,451,Animation,Comedy,Family
582,2012.0,N-13,100.0,Comedy,6.3,65.0,40845.0,63536011.0,452,Comedy,Drama,Romance
586,1999.0,PG-13,95.0,Comedy,5.9,51.0,84820.0,63366989.0,453,Comedy,Romance,
587,2006.0,PG-13,107.0,Comedy,5.3,45.0,10606.0,63318000.0,454,Comedy,Drama,Romance
588,1993.0,PG-13,110.0,Comedy,6.8,76.0,49208.0,63270710.0,455,Comedy,Romance,
589,2006.0,PG-13,136.0,Comedy,6.9,52.0,252535.0,63224849.0,456,Comedy,Romance,
590,2008.0,R,111.0,Comedy,7.1,67.0,264834.0,63172463.0,457,Comedy,Drama,Romance
591,1996.0,PG-13,81.0,Comedy,6.8,64.0,51509.0,63071133.0,458,Animation,Adventure,Comedy
592,2016.0,N-13,99.0,Comedy,5.4,40.0,42838.0,63034755.0,459,Comedy,,
593,2005.0,N-7,102.0,Comedy,4.8,34.0,69454.0,62252415.0,460,Comedy,Fantasy,Romance
596,1997.0,PG,98.0,Comedy,6.5,54.0,51733.0,61917389.0,461,Comedy,,
601,2006.0,V,98.0,Comedy,4.4,43.0,18242.0,61123569.0,462,Comedy,Family,Fantasy
602,2010.0,N-16,109.0,Comedy,6.4,65.0,170000.0,60974475.0,463,Adventure,Comedy,Music
604,2000.0,PG-13,100.0,Comedy,5.7,27.0,106695.0,60786269.0,464,Comedy,Drama,Music
605,2019.0,V,97.0,Comedy,7.0,61.0,29598.0,60716390.0,465,Animation,Adventure,Comedy
607,1999.0,R,114.0,Comedy,7.1,82.0,160379.0,60652036.0,466,Action,Adventure,Comedy
608,1996.0,PG,89.0,Comedy,5.6,34.0,94122.0,60573641.0,467,Adventure,Comedy,Family
609,2003.0,PG-13,114.0,Comedy,6.2,58.0,100380.0,60476872.0,468,Action,Adventure,Comedy
610,2001.0,PG-13,103.0,Comedy,5.3,33.0,76593.0,60400856.0,469,Comedy,Romance,
611,2008.0,N-16,96.0,Comedy,7.0,63.0,310675.0,60355347.0,470,Comedy,Crime,Drama
613,2016.0,N-16,111.0,Comedy,6.2,39.0,101813.0,60323786.0,471,Comedy,,
614,2018.0,N-16,102.0,Comedy,6.2,69.0,71816.0,60311495.0,472,Comedy,,
615,2008.0,PG-13,99.0,Comedy,6.0,55.0,42487.0,60269340.0,473,Comedy,Romance,
616,1996.0,PG-13,96.0,Comedy,6.1,56.0,153475.0,60240295.0,474,Comedy,Drama,Thriller
617,2010.0,PG-13,121.0,Comedy,4.7,43.0,9104.0,60095852.0,475,Comedy,Drama,Romance
619,2005.0,N-7,103.0,Comedy,6.3,56.0,62399.0,60062868.0,476,Comedy,Drama,Romance
620,2003.0,N-16,92.0,Comedy,7.0,70.0,135810.0,60060328.0,477,Comedy,Crime,Drama
621,2009.0,N-16,81.0,Comedy,5.8,54.0,143901.0,60054530.0,478,Comedy,,
623,2000.0,PG,89.0,Comedy,5.1,34.0,11653.0,60020107.0,479,Adventure,Comedy,Family
625,1997.0,PG,105.0,Comedy,5.2,42.0,22854.0,59925026.0,480,Comedy,Family,
626,2006.0,R,101.0,Comedy,7.8,80.0,440812.0,59891098.0,481,Comedy,Drama,
627,1991.0,V,102.0,Comedy,6.9,56.0,72695.0,59847242.0,482,Comedy,Drama,Family
628,2006.0,PG-13,85.0,Comedy,5.5,25.0,48310.0,59843754.0,483,Comedy,Sport,
629,2003.0,R,135.0,Comedy,7.6,55.0,437766.0,59696144.0,484,Comedy,Drama,Romance
630,2016.0,N-13,94.0,Comedy,6.0,37.0,28405.0,59689605.0,485,Comedy,Romance,
631,2012.0,N-13,83.0,Comedy,6.4,58.0,279175.0,59650222.0,486,Comedy,,
632,1991.0,R,105.0,Comedy,7.0,52.0,93050.0,59509925.0,487,Action,Comedy,Crime
633,2004.0,PG-13,93.0,Comedy,5.3,42.0,61184.0,59484742.0,488,Comedy,Horror,Sci-Fi
634,2017.0,V,101.0,Comedy,6.0,55.0,22615.0,59281555.0,489,Animation,Action,Adventure
635,2014.0,V,83.0,Comedy,6.0,48.0,16709.0,59165787.0,490,Animation,Adventure,Comedy
636,2014.0,N-16,99.0,Comedy,8.1,88.0,710711.0,59100318.0,491,Adventure,Comedy,Crime
639,2007.0,PG,85.0,Comedy,6.7,64.0,69382.0,58867694.0,492,Animation,Comedy,Family
640,2009.0,N-7,89.0,Comedy,5.5,24.0,100661.0,58715510.0,493,Comedy,Romance,
641,1992.0,PG,89.0,Comedy,4.9,50.0,41420.0,58662452.0,494,Adventure,Comedy,Family
644,1996.0,PG-13,113.0,Comedy,5.8,31.0,56199.0,58620973.0,495,Comedy,Drama,Fantasy
647,1992.0,PG-13,104.0,Comedy,6.6,56.0,103961.0,58422650.0,496,Comedy,Fantasy,Horror
648,2010.0,PG-13,92.0,Comedy,7.0,72.0,360388.0,58401464.0,497,Comedy,Drama,Romance
649,2013.0,PG,114.0,Comedy,7.3,54.0,294136.0,58236838.0,498,Adventure,Comedy,Drama
650,1999.0,V,132.0,Comedy,6.9,42.0,110604.0,58220776.0,499,Comedy,Drama,Sci-Fi
651,2004.0,PG-13,95.0,Comedy,5.9,29.0,44522.0,58169327.0,500,Adventure,Comedy,Mystery
652,2017.0,N-16,116.0,Comedy,5.5,37.0,162400.0,58060186.0,501,Action,Comedy,Crime
653,1987.0,PG-13,88.0,Comedy,6.3,56.0,33635.0,57915972.0,502,Comedy,Crime,Thriller
654,2004.0,N-7,106.0,Comedy,6.1,47.0,43760.0,57890460.0,503,Comedy,Drama,Music
655,2001.0,PG-13,84.0,Comedy,4.8,43.0,57223.0,57743062.0,504,Comedy,Sci-Fi,
656,1997.0,PG-13,116.0,Comedy,8.6,59.0,625933.0,57598247.0,505,Comedy,Drama,Romance
658,2000.0,R,98.0,Comedy,6.2,41.0,36963.0,57328603.0,506,Comedy,,
659,1993.0,PG,107.0,Comedy,5.7,38.0,49542.0,57319029.0,507,Comedy,Family,Music
661,2004.0,PG-13,98.0,Comedy,6.2,57.0,167930.0,57231747.0,508,Comedy,Fantasy,Romance
666,2012.0,PG,89.0,Comedy,5.9,35.0,24520.0,57012977.0,509,Animation,Adventure,Comedy
667,2012.0,N-16,113.0,Comedy,6.7,49.0,203400.0,57011521.0,510,Comedy,,
668,2000.0,PG-13,110.0,Comedy,6.6,77.0,119475.0,56937502.0,511,Action,Adventure,Comedy
669,2011.0,PG-13,96.0,Comedy,7.7,81.0,389215.0,56816662.0,512,Comedy,Fantasy,Romance
671,1995.0,PG-13,97.0,Comedy,6.8,68.0,185233.0,56631572.0,513,Comedy,Romance,
672,2001.0,PG-13,112.0,Comedy,6.4,52.0,108994.0,56618055.0,514,Action,Adventure,Comedy
673,2002.0,PG-13,118.0,Comedy,5.9,63.0,33111.0,56399184.0,515,Comedy,Drama,Romance
675,2003.0,PG-13,95.0,Comedy,5.5,28.0,67657.0,56127162.0,516,Comedy,Romance,
676,2005.0,V,85.0,Comedy,7.4,87.0,125862.0,56110897.0,517,Animation,Adventure,Comedy
677,2005.0,N-7,118.0,Comedy,5.7,37.0,67226.0,56046979.0,518,Comedy,Crime,Music
678,2012.0,N-7,92.0,Comedy,7.0,72.0,94737.0,56003051.0,519,Animation,Adventure,Comedy
679,2011.0,R,109.0,Comedy,6.5,63.0,340869.0,55802754.0,520,Comedy,Romance,
680,2013.0,PG,91.0,Comedy,5.8,38.0,22588.0,55750480.0,521,Animation,Adventure,Comedy
681,2017.0,N-16,96.0,Comedy,6.6,58.0,117463.0,55683845.0,522,Comedy,Horror,Mystery
683,1999.0,PG-13,107.0,Comedy,6.1,60.0,83590.0,55474756.0,523,Comedy,Drama,Romance
684,2016.0,N-16,92.0,Comedy,5.7,58.0,113973.0,55455765.0,524,Comedy,,
685,2009.0,PG-13,115.0,Comedy,5.8,34.0,84941.0,55250026.0,525,Comedy,Fantasy,Romance
686,2007.0,PG-13,113.0,Comedy,5.9,54.0,12257.0,55184721.0,526,Comedy,Drama,
